id,name,description,priority,dateadded,startdate,duedate,datefinished,addedfrom,is_added_from_contact,status,recurring_type,repeat_every,recurring,is_recurring_from,cycles,total_cycles,custom_recurring,last_recurring_date,rel_id,rel_type,is_public,billable,billed,invoice_id,hourly_rate,milestone,kanban_order,milestone_order,visible_to_client,deadline_notified
6723,Yearly Security checks - GetAstra,"<div class=""gmail_default"">
<div>1. Username and password of the website where the domains are purchased at.</div>
<div><b><a href=""https://secure.webhostinghub.com/index/login"" target=""_blank"" rel=""noreferrer noopener"">https://secure.webhostinghub.<wbr>com/index/login</a><br></b></div>
<div><b><a href=""mailto:kevin@barefootpanama.com"" target=""_blank"" rel=""noreferrer noopener"">kevin@barefootpanama.com</a></b></div>
<div><b>pass = BarefootPanamaTours2021</b></div>
<div></div>
<div>2. Username and password of the account in the hosting company website.</div>
<div><b><i><u>Kevin will have the billing login. I have the C-Panel (below)</u></i></b></div>
<div><b>not sure what he means by this..</b></div>
<div></div>
<div>3. Username and password of the cpanel login where website is been hosted (along with the URL to access the cpanel if handy.)</div>
<div><a href=""https://secure51.webhostinghub.com:2083/"" target=""_blank"" rel=""noreferrer noopener"">https://secure51.<wbr>webhostinghub.com:2083/</a>&#160; &#160;</div>
<div>USER:&#160;&#160;<b>barefo14</b>&#160;&#160;</div>
<div>&#160;PW:&#160; &#160;&#160;<b>_3CP{\v6(fdKjg</b></div>
<div><b>&#160;</b></div>
<div>4. Username and password of the Admin of the website.</div>
<div>Wordpress login&#160;<b>DO NOT&#160;</b>try to login with the username&#160;<b>Admin</b>, you will get your IP address blocked</div>
<div>The login prompt is hidden.&#160; it is at&#160;<a href=""https://barefootpanama.com/"" target=""_blank"" rel=""noreferrer noopener"">https://barefootpanama.com/</a><b><wbr>obrien</b></div>
<div>User:&#160;<b>Kevin</b></div>
<div>PW:&#160;&#160;<b>g5Tht!Oj7TZa7iaWt$3#0fqD</b></div>
<div>Youdidn't know your password so I&#160;have reset it to the&#160;above. It's possible that you need to accept the change by responding to an email.</div>
<div></div>
<div>5. Details of&#160; how the emails are setup (using cpanel based emails or are they using services like gsuite.)</div>
</div>
<div class=""gmail_default"">It is Webmail so is accessible in the C-Panel</div>",2,01-06-2021 21:07,01-06-2021,NULL,18-04-2023 16:35,1,0,5,year,1,1,NULL,0,4,0,01-06-2025,360,project,0,0,0,0,0,0,0,0,1,0
6724,Quaterly Checks - GetAstra,"<div class=""gmail_default"">
<div>1. Username and password of the website where the domains are purchased at.</div>
<div><b><a href=""https://secure.webhostinghub.com/index/login"" target=""_blank"" rel=""noreferrer noopener"">https://secure.webhostinghub.<wbr>com/index/login</a><br></b></div>
<div><b><a href=""mailto:kevin@barefootpanama.com"" target=""_blank"" rel=""noreferrer noopener"">kevin@barefootpanama.com</a></b></div>
<div><b>pass = BarefootPanamaTours2021</b></div>
<div></div>
<div>2. Username and password of the account in the hosting company website.</div>
<div><b><i><u>Kevin will have the billing login. I have the C-Panel (below)</u></i></b></div>
<div><b>not sure what he means by this..</b></div>
<div></div>
<div>3. Username and password of the cpanel login where website is been hosted (along with the URL to access the cpanel if handy.)</div>
<div><a href=""https://secure51.webhostinghub.com:2083/"" target=""_blank"" rel=""noreferrer noopener"">https://secure51.<wbr>webhostinghub.com:2083/</a>&#160; &#160;</div>
<div>USER:&#160;&#160;<b>barefo14</b>&#160;&#160;</div>
<div>&#160;PW:&#160; &#160;&#160;<b>_3CP{\v6(fdKjg</b></div>
<div><b>&#160;</b></div>
<div>4. Username and password of the Admin of the website.</div>
<div>Wordpress login&#160;<b>DO NOT&#160;</b>try to login with the username&#160;<b>Admin</b>, you will get your IP address blocked</div>
<div>The login prompt is hidden.&#160; it is at&#160;<a href=""https://barefootpanama.com/"" target=""_blank"" rel=""noreferrer noopener"">https://barefootpanama.com/</a><b><wbr>obrien</b></div>
<div>User:&#160;<b>Kevin</b></div>
<div>PW:&#160;&#160;<b>g5Tht!Oj7TZa7iaWt$3#0fqD</b></div>
<div>Youdidn't know your password so I&#160;have reset it to the&#160;above. It's possible that you need to accept the change by responding to an email.</div>
<div></div>
<div>5. Details of&#160; how the emails are setup (using cpanel based emails or are they using services like gsuite.)</div>
</div>
<div class=""gmail_default"">It is Webmail so is accessible in the C-Panel</div>",2,01-06-2021 21:08,15-06-2021,NULL,11-12-2021 23:20,1,0,5,month,3,1,NULL,0,19,0,15-03-2026,360,project,0,0,0,0,0,0,0,0,1,0
6734,2062 - Links for the subheader Menu,Hi <br><br>Here is the link for the page that needs for the fix for Subheader Menu<br><br><a href="https://www.ailoq.com/business-finance-center" target="_blank" rel="noreferrer noopener">https://www.ailoq.com/business-finance-center</a><br>Under this Link 4 more page that is attached below <br><br>And 5 more that is under Businesses for sale Marketplace <br><br><br>Also for mobile optimized clickable dropdown.,2,04-06-2021 13:14,04-06-2021,NULL,18-11-2023 16:08,1,0,5,NULL,0,0,NULL,0,0,0,NULL,197,project,0,1,0,0,0,0,0,0,1,0
6750,Members dashboard - button with video and checklist,"<span>1. Adding a button inside the member's dashboard, click on a popup button with video opens. You can share the video on how a member can complete their listings.<br><br>2. Adding a checklist that helps your members complete the listings.<br><br><br>4. Get the video made with a professional girl voice over<br><br><br></span>",2,09-06-2021 16:58,09-06-2021,NULL,10-12-2021 15:36,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,262,project,0,1,0,0,0,0,0,0,1,0
6751,Two changes in home page,<span>3. Adding a video for your partner on the homepage.<br><br><br>5. Removal side Icons menu and the blue man at the top<br><br><br></span>,2,09-06-2021 16:58,09-06-2021,NULL,10-12-2021 15:36,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,262,project,0,1,0,0,0,0,0,0,1,0
6752,Addition Icons on Members benefits page,<span>6. Addition Favicons on this static page: https://www.yogaallianceeuropeanregistry.com/member-benefits<br><br><br></span>,2,09-06-2021 16:59,09-06-2021,NULL,10-12-2021 15:36,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,262,project,0,1,0,0,0,0,0,0,1,0
6753,Imporving the search engine or filters,<span>7. Improving the search engine https://www.yogaallianceeuropeanregistry.com/yoga-directory<br><br><br>Reference google doc: <a href="https://docs.google.com/document/d/1fvV9emx8ODFqbl-HXRUroIE_8x16xJkt/edit" target="_blank" rel="noreferrer noopener">https://docs.google.com/document/d/1fvV9emx8ODFqbl-HXRUroIE_8x16xJkt/edit</a></span>,2,09-06-2021 17:00,09-06-2021,NULL,10-12-2021 15:36,1,0,5,NULL,0,0,NULL,0,0,0,NULL,262,project,0,1,0,0,0,0,0,0,1,0
6763,Icons and badges,"<span>1. Setting up your verified icon and way to verify for the given membership plans(not free)<br><br>2. Setting up your gold, silver, platinum logo in search results.<br><br></span>",2,12-06-2021 12:09,12-06-2021,NULL,28-01-2022 22:58,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,263,project,0,1,0,0,0,0,0,0,1,0
6764,Join Page changes,"<span>3. Changing your join page with Best Value in Platinum, and Most Popular in Gold.<br><br>4. Updating your join page with more screenshots of search results page showing how a verified, gold, platinum looks sexy ;)<br><br>5. Updating your join page with more screenshots of google search that John will share with me.<br><br><br></span>",2,12-06-2021 12:10,12-06-2021,NULL,28-01-2022 22:58,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,263,project,0,1,0,0,0,0,0,0,1,0
6765,Search results page - CTA,"<span>6. Developing the Call to Action Widget that links to Lead Gen (Get Matched) form, and making it sticky on the sidebar of Search results pages.<br><br><br>8. The Call to action widget without sticky to be rendered on top of search results on mobile view.<br><br></span>",2,12-06-2021 12:11,12-06-2021,NULL,28-01-2022 22:58,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,263,project,0,1,0,0,0,0,0,0,1,0
6766,Member profile details page - CTA,"<span>7. Developing the Call to Action Widget that links to Lead Gen (Get Matched) form, and making it sticky on the sidebar of Profile details pages.<br><br><br>9. The Call to action widget without sticky to be rendered on top of profile detailed page on mobile view.<br><br><br></span>",2,12-06-2021 12:11,12-06-2021,NULL,28-01-2022 22:58,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,263,project,0,1,0,0,0,0,0,0,1,0
6767,Setup Member badge embed in dashboard feature,"<span>10. Setting up the members' badge embed code to show on members' profile using some default feature of BD.<br>(This doesn't track if the member has put the embed code on their website, or they have removed.)<br><br>Note: About trackable feature, I am proposing it separately below as it will need more time and we can't wait for so long to market. and we can do it in phase 2.</span>",2,12-06-2021 12:12,12-06-2021,NULL,28-01-2022 22:58,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,263,project,0,1,0,0,0,0,0,0,1,0
6780,Hours Show Homes,"Hi Yakin was going to ask BD about this issue but thought I would show you first as you worked on opening hours on showhomes for me.<br />
<br />
The issue is on our blogs(renamed newsroom) eg:https://www.showhomes.nz/newsroom/why-choose-hallmark-homes -- hours are showing -- they are not only missing Monday but I do not know where these details come from and do not want hours to show on blog articles. I went to the side menu option and took off hours but then they deleted from all my showhome opening hours??<br />
<br />
Can you take a look and let me know what I should do<br />
<br />
thanks deb<br />
",2,16-06-2021 08:39,16-06-2021,NULL,16-06-2021 17:07,118,1,5,NULL,NULL,0,NULL,0,0,0,NULL,146,project,0,1,0,0,0,0,0,0,1,0
6789,Messenger chat to be removed,Messenger chat to be removed,2,18-06-2021 10:41,18-06-2021,NULL,10-12-2021 15:36,30,0,5,NULL,NULL,0,NULL,0,0,0,NULL,262,project,0,1,0,0,0,0,0,0,1,0
6799,Connect domain and setup emails,,2,21-06-2021 10:19,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6800,Define Member categories and post type categories,,2,21-06-2021 10:20,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6801,Define Users and membership plans,"<p>Basic = paid plan. (24.99/mo or 250/yearly) -&gt; category 1&#160; &amp;. locations blank &gt; search priority - 10<br>Growth = paid plan (49.99/mo or 425/yearly)-&gt; category 3&#160; &amp;. locations 2 &gt; search priority - 9<br>Enterprise = paid plan (89/mo or 795/yearly) -&gt; category 10&#160; &amp;. locations blank 5&gt; search priority - 8</p>
<p>All above three plans can add logo, and profile picture.</p>
<p>only growth and enterprise plan can add banner.</p>
<p>&#160;</p>
<p>in all above plans, don't show phone number.</p>
<p>&#160;</p>
<p>Unclaimed &gt; priority 11, only logo and profile pic, don't show social links/website links, don't show address, don't show phone number.</p>
<p>General users&gt; profile pic<br><br><br></p>",2,21-06-2021 10:20,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6802,"Going through Basic General Setting, Design Settings, Colors",,2,21-06-2021 10:20,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6803,Setting up the homepage,,2,21-06-2021 10:20,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6804,Setting up Member categories,,2,21-06-2021 10:21,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6805,Member's search results page,,2,21-06-2021 10:21,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6806,Jobs Posts,,2,21-06-2021 10:21,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6807,Events Posts,,2,21-06-2021 10:22,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6808,Header and Main Menu (Navigation),,2,21-06-2021 10:22,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6809,Keyword Search,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Keyword search</span></li>
</ul>",2,21-06-2021 10:24,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6810,Company profile page,,2,21-06-2021 10:24,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6811,Account benefits Static Page (Join Page),"<ul>
<li><span style=""font-weight:400;"">Account benefits Static Page</span></li>
</ul>",2,21-06-2021 10:25,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6812,Additional GDPR Related items,- Account deletion page&#160;<br>- Compliance for client &#8211; form to contact us&#160; for data download,2,21-06-2021 10:27,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6813,Setting up blog,,2,21-06-2021 10:28,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6814,Setting up Videos Post type,,2,21-06-2021 10:28,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6815,Setting up Coupons,,2,21-06-2021 10:28,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6816,Custom Post Type - Deals,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Creating custom post type ""Deals"" similar to coupons but only businesses can post this. Coupons&#160;are general in nature, and deals are specific.</span></li>
</ul>",2,21-06-2021 10:29,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6817,Integrating Mailchimp or Customerly,"<br><span style=""font-weight:400;"">Integrating Hubspot or Mailchimp or customerly. For automated sequences of emails and for email blasts, custoemrly is better I personally felt when I used on few of my client's sites as clients always liked customerly more than Mailchimp, reference link:&#160;</span><a href=""https://llink.to/?u=https:%2F%2Fwww.customerly&amp;e=1f6165ade25bf22484c949fa5fa6f1df""><span style=""font-weight:400;"">https://www.customerly</span></a><span style=""font-weight:400;""> .io&#160;for free trial, its not an affiliate link, I am not affiliated with any these softwares.</span>",2,21-06-2021 10:30,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6818,Custom rating experience to have starts of logo,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Creating custom&#160;rating experience to have the STAR of your logo.</span></li>
</ul>",2,21-06-2021 10:30,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6819,Custom?fields in the listings for members.,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Custom&#160;fields in the listings for members.</span></li>
</ul>",2,21-06-2021 10:30,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6820,Customization on signup forms,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Customization of your sign up form to ask their name, email&#160;address, password, and routing them to their contact details form inside the members' dashboard</span></li>
</ul>",2,21-06-2021 10:31,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6821,Category specific flow or links,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Setting up category-specific flow, membership plans, and the right mix of the setting.</span></li>
</ul>",2,21-06-2021 10:31,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6822,End to end checking ( 20 plus checks),"<br><br>
<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">20+ Checkpoints.</span></li>
</ul>",2,21-06-2021 10:32,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6823,Pricing page setup,"<ul>
<li><span style=""font-weight:400;"">Pricing page setup.</span></li>
</ul>
<p>Basic = paid plan. (24.99/mo or 250/yearly) -&gt; category 1&#160; &amp;. locations blank &gt; search priority - 10<br>Growth = paid plan (49.99/mo or 425/yearly)-&gt; category 3&#160; &amp;. locations 2 &gt; search priority - 9<br>Enterprise = paid plan (89/mo or 795/yearly) -&gt; category 10&#160; &amp;. locations blank 5&gt; search priority - 8</p>
<p>&#160;</p>
<p>+ add on services , which include to contact sales to discuss.</p>",2,21-06-2021 10:32,21-06-2021,NULL,28-01-2022 23:05,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,264,project,0,1,0,0,0,0,0,0,1,0
6824,Home Page Background Image,,2,21-06-2021 15:37,21-06-2021,NULL,28-01-2022 22:58,30,0,5,NULL,NULL,0,NULL,0,0,0,NULL,257,project,1,1,0,0,0,0,0,0,1,0
6825,Writers account creation,<p><span class="text-muted">Create WireFrame and XD version of W</span></p>,2,21-06-2021 22:07,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,7,1,0
6826,Domain and Basic Good Server,,2,21-06-2021 22:10,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,73,32,0,1,0
6827,Basic DNS servers and Cache servers,,2,21-06-2021 22:10,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,4,1,0
6828,Basic CDN services setup and using,,2,21-06-2021 22:11,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,0,1,0
6829,Account creation by NonWriters,,2,21-06-2021 22:11,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,6,1,0
6830,Signin and Forgot Password,,2,21-06-2021 22:12,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,8,1,0
6831,Creating Job Listing,NonWriters will be creating the job listing<br><br>Enter subject line<br><br>Select options in next 3 to 4 questions and&#160;<br><br>write brief<br><br>with option to upload a document,2,21-06-2021 22:16,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,9,1,0
6832,Writers Applies to Job,"<ul>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Writers with profiles can apply and put a custom rate per word or for the job they are applying for.</span></li>
</ul>",2,21-06-2021 22:16,21-06-2021,NULL,16-05-2025 13:09,1,0,5,NULL,NULL,0,NULL,0,0,0,NULL,265,project,0,1,0,0,0,72,32,10,1,0
